BIOMASS CALCULATION RESULTS
Generated on: 2026-04-02 07:20:49
Total records: 2062

plot	year	growthplotnum	section	speccode	species	specabbrev	origin	tree status	tree number	dbh	height	Wood (KG)	Bark (KG)	Branch (KG)	Foliage (KG)	Stem (KG)	Crown (KG)	Total (KG)
1177411PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	97	19.3	17.6	91.9	20.1	13.9	3.3	112.1	17.2	129.3
1225666PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	56	14.4	12.6	32.4	6.0	6.1	7.2	38.5	13.4	51.8
1225666PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	60	16.1	15.0	42.4	7.8	8.2	8.7	50.3	16.8	67.1
1246251PIP	2012	1	12	3	Jack Pine	Pj 	P	L 	52	12.3	8.7	33.5	3.3	3.4	3.0	36.9	6.4	43.2
1246251PIP	2012	1	12	3	Jack Pine	Pj 	P	L 	54	11.4	8.0	27.9	2.8	2.8	2.6	30.8	5.4	36.2
1232471PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	89	6.1	7.0	5.3	1.3	0.8	0.5	6.6	1.3	7.9
1280636PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	50	24.1	15.6	206.7	28.8	63.0	8.6	235.5	71.6	307.1
1280636PIP	2012	1	12	12	White Spruce	Sw 	N	L 	51	4.8	8.5	2.0	0.4	0.7	1.6	2.5	2.3	4.8
1280636PIP	2012	1	12	12	White Spruce	Sw 	N	L 	52	13.7	4.2	30.5	4.8	6.6	7.4	35.4	14.0	49.4
1280636PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	57	6.6	5.5	5.0	1.0	0.8	2.0	5.9	2.8	8.7
1280666PIP	2012	1	12	32	Red Maple	Mr 	N	L 	74	15.9	15.5	66.5	9.4	16.9	3.4	76.0	20.4	96.3
1280666PIP	2012	1	12	70	Large-tooth Aspen	Pl 	N	L 	76	31.2	24.3	303.8	64.8	43.3	8.2	368.6	51.5	420.1
1280666PIP	2012	1	12	70	Large-tooth Aspen	Pl 	N	L 	79	29.3	25.4	262.2	56.3	36.6	7.2	318.6	43.8	362.4
1239386PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	56	25.5	19.1	164.3	21.8	23.7	16.1	186.1	39.8	225.9
1239386PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	57	2.7	3.2	0.6	0.1	0.1	0.4	0.7	0.5	1.2
1211876PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	39	23.7	23.4	152.8	32.9	23.4	4.6	185.8	28.0	213.7
1253136PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	68	31.4	19.5	319.2	23.1	32.6	15.1	342.3	47.7	390.0
1253136PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	69	7.4	7.9	6.6	1.3	1.1	2.4	7.8	3.5	11.3
1184376PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	88	10.2	9.54	14.2	2.7	2.6	4.1	16.9	6.6	23.5
1294406PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	37	21.5	18.2	158.8	23.1	48.1	7.1	181.9	55.2	237.0
1294406PIP	2012	1	12	32	Red Maple	Mr 	N	L 	38	20.1	19.0	115.3	15.4	30.3	4.9	130.7	35.2	165.8
1260091PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	41	22	18.2	89.8	16.3	18.0	14.6	106.2	32.7	138.8
1246021PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	109	5.1	4.7	2.7	0.5	0.4	1.3	3.2	1.7	4.9
1204991PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	300	12.5	10.1	23.1	4.3	4.3	5.7	27.4	10.0	37.4
1301091PIP	2011	1	12	12	White Spruce	Sw 	N	L 	28	6.1	4.7	3.8	0.7	1.2	2.3	4.5	3.5	8.0
1301091PIP	2011	1	12	74	Trembling Aspen	Pt 	N	L 	31	20.4	14.9	105.5	23.0	16.0	3.6	128.5	19.6	148.1
1301091PIP	2011	1	12	74	Trembling Aspen	Pt 	N	L 	32	24.1	19.6	159.3	34.3	24.4	4.7	193.6	29.1	222.7
1143036PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	405	17.5	13.6	63.7	9.4	10.8	9.4	73.1	20.3	93.4
1198076PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	3	6.3	4.6	4.9	0.9	1.3	2.2	5.8	3.5	9.3
1136151PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	107	12.9	11.3	29.6	4.7	5.7	6.1	34.3	11.9	46.2
1184326PIP	2012	1	12	22	Eastern White Cedar	Cw 	N	L 	143	8.2	6.2	6.9	1.0	2.0	1.9	7.9	3.9	11.8
1191201PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	46	7.7	6.2	8.1	1.5	2.0	3.0	9.6	4.9	14.5
1191201PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	49	5.1	4.4	2.9	0.6	0.8	1.7	3.5	2.5	5.9
1149921PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	68	2.6	2.4	0.5	0.1	0.2	0.6	0.7	0.8	1.5
1122411PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	56	11	7.8	19.8	3.3	4.1	4.9	23.1	9.0	32.2
1122411PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	61	7.5	6.5	7.6	1.4	1.9	2.8	9.0	4.7	13.7
1122411PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	64	7.4	5.7	7.3	1.4	1.8	2.8	8.7	4.6	13.3
1204751PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	243	9.4	9.9	17.6	1.9	1.8	1.9	19.5	3.6	23.1
1204761PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	94	19.7	20.4	85.8	12.2	13.9	11.2	98.1	25.0	123.1
1204761PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	95	5.7	7.0	3.8	0.8	1.0	1.9	4.6	3.0	7.5
1218491PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	284	4.7	5.2	2.3	0.5	0.7	1.5	2.8	2.2	5.0
1218491PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	291	3.5	4.4	1.1	0.3	0.4	1.0	1.4	1.3	2.7
1184236PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	128	9.8	6.7	12.9	2.4	2.3	3.8	15.3	6.1	21.4
1225646PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	24	12.7	11.2	47.0	8.4	13.8	2.9	55.4	16.7	72.1
1149901PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	94	2.6	2.4	0.5	0.1	0.2	0.6	0.7	0.8	1.5
1149901PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	98	5.8	4.6	4.0	0.8	1.1	2.0	4.8	3.1	7.8
1149901PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	102	7.8	6.8	8.4	1.5	2.0	3.0	9.9	5.0	14.9
1136181PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	41	2.5	2.3	0.5	0.1	0.2	0.6	0.6	0.8	1.4
1177361PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	72	24.3	11.2	145.5	19.6	21.5	15.0	165.1	36.5	201.6
1177361PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	74	27.9	18.4	206.0	26.7	28.6	18.3	232.7	46.9	279.6
1177361PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	119	24.1	13.9	142.5	19.2	21.1	14.8	161.8	35.9	197.7
1156766PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	64	24.3	20.0	145.5	19.6	21.5	15.0	165.1	36.5	201.6
1149911PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	81	19.9	13.3	88.1	12.5	14.1	11.3	100.6	25.5	126.1
1129276PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	74	16	13.4	50.9	7.7	9.0	8.3	58.6	17.3	75.9
1143056PIP	2012	1	12	12	White Spruce	Sw 	N	L 	155	7.4	5.7	6.2	1.2	1.8	3.0	7.4	4.8	12.3
1184346PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	118	18.1	16.5	78.4	17.3	11.9	2.9	95.7	14.8	110.5
1170576PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	42	18	13.7	55.5	10.2	10.8	10.5	65.7	21.3	86.9
1259991PIP	2012	1	12	32	Red Maple	Mr 	N	L 	76	5.4	7.4	5.3	1.0	1.2	0.7	6.3	1.8	8.1
1259991PIP	2012	1	12	32	Red Maple	Mr 	N	L 	77	29.1	13.9	274.5	33.3	75.9	8.6	307.8	84.5	392.4
1260001PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	140	3.2	2.7	0.9	0.2	0.1	0.6	1.1	0.7	1.8
1260001PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	146	21.9	17.8	88.8	16.2	17.8	14.5	105.0	32.3	137.3
1287541PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	31	3.5	4.1	1.3	0.3	0.2	0.2	1.7	0.4	2.1
1198136PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	2	2.7	3.4	0.7	0.2	0.1	0.1	0.9	0.2	1.1
1260021PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	65	10.9	10.7	19.4	3.2	4.0	4.8	22.6	8.9	31.5
1260021PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	67	18.3	12.3	71.3	10.4	11.9	10.1	81.7	21.9	103.6
1246271PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	15	28.3	20.8	164.5	29.5	34.2	22.3	194.0	56.4	250.5
1239476PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	24	22.3	20.4	172.8	24.8	52.4	7.5	197.5	60.0	257.5
1218481PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	177	3.3	3.3	1.0	0.2	0.3	0.9	1.2	1.2	2.4
1211896PIP	2012	1	12	22	Eastern White Cedar	Cw 	N	L 	142	20.6	8.2	52.7	7.5	11.7	9.3	60.2	21.0	81.2
1253246PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	66	16.5	11.9	45.0	8.3	8.7	9.1	53.3	17.7	71.0
1218761PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	176	4.8	6.1	2.9	0.7	0.4	0.3	3.7	0.8	4.4
1218761PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	181	2.7	2.6	0.6	0.1	0.1	0.4	0.7	0.5	1.2
1253096PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	37	2.5	2.3	0.5	0.1	0.1	0.4	0.6	0.5	1.0
1211826PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	57	25.5	22.8	193.5	15.0	19.7	10.5	208.5	30.2	238.8
1211826PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	58	7.2	9.0	6.8	1.3	1.7	2.7	8.1	4.4	12.5
1211826PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	59	12.8	20.7	36.9	3.6	3.7	3.2	40.5	6.9	47.4
1246031PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	109	2.6	2.8	0.5	0.1	0.2	0.6	0.7	0.8	1.5
1301061PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	49	11.8	10.7	23.7	3.9	4.8	5.4	27.5	10.2	37.7
1239146PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	201	9.1	7.1	12.3	2.2	2.8	3.7	14.5	6.5	21.0
1266696PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	168	2.5	3.6	0.5	0.1	0.2	0.6	0.6	0.8	1.4
1266696PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	174	15.3	14.3	56.7	5.2	5.7	4.3	61.9	10.1	72.0
1280426PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	69	10.3	9.9	16.8	2.9	3.6	4.5	19.7	8.0	27.7
1252896PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	69	16.2	10.8	52.5	7.9	9.2	8.5	60.4	17.7	78.1
1294186PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	302	9.6	9.4	18.5	2.0	1.9	1.9	20.5	3.8	24.3
1294186PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	305	9.6	9.1	18.5	2.0	1.9	1.9	20.5	3.8	24.3
1253006PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	106	21.2	15.8	103.2	14.4	16.1	12.4	117.7	28.5	146.2
1253006PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	107	2.6	3.7	0.5	0.1	0.1	0.4	0.6	0.5	1.1
1239156PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	36	28.4	23.1	250.7	18.8	25.6	12.7	269.5	38.3	307.8
1259771PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	67	27.9	17.1	240.2	18.1	24.5	12.3	258.3	36.8	295.1
1259771PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	70	15.1	13.9	54.9	5.1	5.6	4.3	60.0	9.8	69.8
1259771PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	76	16.5	14.6	68.0	6.1	6.9	5.0	74.1	11.8	85.9
1335506PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	47	22.5	13.4	119.9	16.5	18.3	13.5	136.4	31.7	168.2
1184356PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	79	16.9	14.2	58.4	8.7	10.1	9.0	67.1	19.1	86.1
1225626PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	114	10.9	9.5	19.4	3.2	4.0	4.8	22.6	8.9	31.5
1321726PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	53	13	14.0	25.4	4.7	4.7	6.1	30.1	10.8	40.9
1177491PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	48	12.2	11.3	25.7	4.2	5.1	5.7	29.9	10.8	40.7
1177491PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	50	4.8	5.1	2.5	0.5	0.7	1.5	3.0	2.2	5.2
1205081PIP	2012	1	12	12	White Spruce	Sw 	N	L 	64	6.6	6.4	4.7	0.9	1.4	2.6	5.5	4.0	9.5
1211956PIP	2012	1	12	1	Eastern White Pine	Pw 	N	L 	25	2.6	3.7	0.9	0.2	0.1	0.2	1.0	0.2	1.3
1246291PIP	2012	1	12	70	Large-tooth Aspen	Pl 	N	L 	38	10.3	9.2	22.6	5.5	2.3	0.9	28.2	3.2	31.3
1218831PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	41	4.7	5.0	2.2	0.4	0.4	1.1	2.6	1.5	4.1
1232631PIP	2012	1	12	32	Red Maple	Mr 	N	L 	189	11.4	10.97	30.5	4.7	7.4	2.1	35.2	9.5	44.7
1225636PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	93	12.8	10.3	24.4	4.6	4.6	5.9	29.0	10.5	39.5
1260031PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	31	7.7	9.1	7.2	1.4	1.3	2.5	8.6	3.8	12.4
1225696PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	61	13.9	13.4	57.9	10.0	17.1	3.4	67.9	20.5	88.3
1246041PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	104	9	7.9	12.0	2.1	2.7	3.7	14.1	6.4	20.5
1246041PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	110	2.7	4.5	0.9	0.1	0.1	0.2	1.0	0.3	1.3
1225406PIP	2012	1	12	3	Jack Pine	Pj 	N	L 	160	11.3	10.8	27.4	2.8	2.8	2.6	30.1	5.3	35.5
1246331PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	25	26.5	20.5	257.5	34.6	79.0	10.1	292.0	89.1	381.1
1246331PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	27	20.3	19.1	139.0	20.7	41.9	6.4	159.7	48.4	208.1
1163681PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	69	12	12.7	28.4	6.5	4.2	1.5	34.8	5.7	40.5
1163681PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	72	18.7	15.7	85.0	18.7	12.9	3.1	103.7	16.0	119.7
1253116PIP	2012	1	12	12	White Spruce	Sw 	N	L 	44	15.8	11.8	44.1	6.7	8.9	9.2	50.8	18.0	68.8
1232551PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	27	5.2	5.7	2.8	0.6	0.5	1.3	3.4	1.8	5.1
1232551PIP	2012	1	12	20	Balsam Fir	Bf 	N	L 	28	6.3	6.0	4.5	0.9	0.8	1.8	5.3	2.6	7.9
1287531PIP	2012	1	12	30	Sugar Maple	Mh 	N	L 	78	15.7	5.7	76.7	12.6	22.8	4.2	89.3	26.9	116.3
1287531PIP	2012	1	12	12	White Spruce	Sw 	N	L 	79	8.3	6.3	8.4	1.5	2.3	3.6	9.9	5.9	15.8
1273761PIP	2012	1	12	12	White Spruce	Sw 	N	L 	70	16.3	11.9	47.8	7.2	9.5	9.6	55.0	19.1	74.0
1273761PIP	2012	1	12	12	White Spruce	Sw 	N	L 	71	23.2	17.3	118.8	16.1	19.7	16.1	134.9	35.9	170.8
1232441PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	93	6.9	8.2	7.2	1.7	1.0	0.6	8.9	1.7	10.6
1163691PIP	2012	1	12	13	Black Spruce	Sb 	N	L 	47	2.7	3.1	0.6	0.1	0.2	0.7	0.7	0.9	1.6
1239326PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	24	5.4	4.5	3.9	1.0	0.6	0.4	4.9	1.0	5.9
1239326PIP	2012	1	12	74	Trembling Aspen	Pt 	N	L 	32	6.4	4.8	6.0	1.4	0.9	0.5	7.4	1.4	8.8
1294221PIP	2013	1	12	12	White Spruce	Sw 	N	L 	50	26.8	20.2	172.2	22.5	26.6	19.9	194.7	46.6	241.3
1287346PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	154	8.4	7.2	8.9	1.7	1.6	2.9	10.6	4.5	15.1
1287346PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	159	22.3	21.2	117.2	16.2	17.9	13.3	133.4	31.2	164.7
1301096PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	406	19.6	15.0	84.8	12.1	13.7	11.1	96.9	24.8	121.7
1191186PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	93	4.8	4.53	2.3	0.5	0.4	1.2	2.8	1.5	4.3
1191186PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	94	5.7	4.8	3.5	0.7	0.6	1.5	4.2	2.1	6.3
1156776PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	82	18.7	12.7	75.3	10.9	12.4	10.4	86.2	22.8	109.0
1156776PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	83	13	10.6	30.2	4.8	5.8	6.2	35.0	12.0	47.0
1211841PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	48	19.7	18.1	85.8	12.2	13.9	11.2	98.1	25.0	123.1
1301126PIP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	46	3.5	5.9	1.3	0.3	0.2	0.2	1.7	0.4	2.1
1301126PIP	2013	1	12	32	Red Maple	Mr 	N	L 	47	3.2	5.4	1.6	0.3	0.3	0.3	1.9	0.6	2.5
1301126PIP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	48	4.6	6.6	2.6	0.6	0.4	0.3	3.3	0.7	4.0
1239496PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	48	13.3	11.8	26.8	5.0	5.0	6.3	31.8	11.3	43.1
1239496PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	49	7.3	8.9	6.3	1.2	1.1	2.3	7.6	3.4	11.0
1211816PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	128	24.2	17.1	144.0	19.4	21.3	14.9	163.4	36.2	199.6
1246176PIP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	57	20.3	17.5	104.2	22.7	15.8	3.5	126.9	19.4	146.3
1198061PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	69	12.9	7.2	29.6	4.7	5.7	6.1	34.3	11.9	46.2
1184321PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	140	11.3	7.5	21.2	3.5	4.4	5.1	24.7	9.4	34.2
1204926PIP	2013	1	12	22	Eastern White Cedar	Cw 	N	L 	66	10.9	6.9	12.9	1.9	3.4	3.1	14.8	6.5	21.3
1149891PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	51	18.6	10.3	74.3	10.8	12.3	10.3	85.1	22.6	107.6
1307991PIP	2013	1	12	12	White Spruce	Sw 	N	L 	32	22.4	17.1	108.5	14.9	18.3	15.3	123.4	33.7	157.0
1246211PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	51	20	15.5	71.4	13.1	14.1	12.5	84.5	26.6	111.1
1218731PIP	2013	1	12	12	White Spruce	Sw 	P	L 	54	23.8	13.75	126.8	17.1	20.8	16.7	144.0	37.6	181.5
1211856PIP	2013	1	12	74	Trembling Aspen	Pt 	N	L 	126	16.2	14.0	59.6	13.2	9.0	2.4	72.9	11.4	84.3
1211856PIP	2013	1	12	12	White Spruce	Sw 	P	L 	135	14.8	10.17	37.3	5.7	7.7	8.3	43.0	16.1	59.1
1225616PIP	2013	1	12	3	Jack Pine	Pj 	N	L 	33	28.9	20.56	261.5	19.5	26.7	13.1	280.9	39.8	320.7
1225616PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	34	3.6	3.2	1.2	0.2	0.2	0.7	1.4	0.9	2.3
1239336PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	173	10.3	8.1	16.8	2.9	3.6	4.5	19.7	8.0	27.7
1239336PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	174	4.3	4.1	1.9	0.4	0.6	1.3	2.3	1.9	4.1
1239336PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	175	10.1	7.3	16.0	2.7	3.4	4.3	18.7	7.8	26.5
1204971PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	72	7.3	4.9	7.1	1.3	1.8	2.7	8.4	4.5	12.9
1273871PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	46	17.1	13.7	49.0	9.0	9.5	9.6	58.1	19.1	77.2
1273871PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	47	8.2	8.1	8.4	1.6	1.5	2.8	10.0	4.3	14.3
1232601PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	107	10.4	12.2	17.2	2.9	3.7	4.5	20.1	8.2	28.3
1191156PIP	2013	1	12	13	Black Spruce	Sb 	N	L 	102	5.5	4.5	3.5	0.7	1.0	1.8	4.2	2.8	7.0
1191156PIP	2013	1	12	22	Eastern White Cedar	Cw 	N	L 	107	5.2	4.0	2.5	0.4	0.8	0.9	2.9	1.7	4.6
1191156PIP	2013	1	12	20	Balsam Fir	Bf 	N	L 	109	5	3.6	2.6	0.5	0.4	1.2	3.1	1.7	4.7
1266781PIP	2014	1	12	12	White Spruce	Sw 	N	L 	26	27.8	18.0	189.3	24.5	28.8	21.0	213.8	49.8	263.6
1294271PIP	2014	1	12	3	Jack Pine	Pj 	N	L 	6	2.5	2.7	0.7	0.1	0.1	0.2	0.9	0.3	1.1
1301146PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	24	13.4	10.9	32.6	5.2	6.2	6.5	37.7	12.7	50.4
1301146PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	26	11.2	9.5	20.7	3.5	4.3	5.0	24.2	9.3	33.5
1218636PIP	2014	1	12	20	Balsam Fir	Bf 	N	L 	44	16.4	12.2	44.3	8.2	8.5	9.0	52.5	17.5	70.0
1232376PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	56	15.7	14.5	48.5	7.4	8.6	8.1	55.9	16.7	72.6
1239271PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	100	31.5	16.1	279.5	35.1	36.8	21.7	314.6	58.5	373.1
1211761PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	26	7.4	5.4	7.3	1.4	1.8	2.8	8.7	4.6	13.3
1266761PIP	2014	1	12	12	White Spruce	Sw 	N	L 	26	45.7	24.2	681.6	76.9	81.0	43.6	758.5	124.6	883.0
1273646PIP	2014	1	12	12	White Spruce	Sw 	N	L 	98	14.4	11.7	34.7	5.4	7.3	8.0	40.1	15.3	55.4
1287316PIP	2014	1	12	3	Jack Pine	Pj 	N	L 	210	8.4	7.6	13.4	1.5	1.3	1.5	14.9	2.9	17.8
1321706PIP	2014	1	12	74	Trembling Aspen	Pt 	N	L 	216	7.8	9.3	9.8	2.3	1.4	0.7	12.1	2.2	14.2
1218861PIP	2014	1	12	30	Sugar Maple	Mh 	N	L 	28	16	16.5	80.2	13.1	23.8	4.3	93.2	28.1	121.4
1239406PIP	2014	1	12	32	Red Maple	Mr 	N	L 	210	8.8	7.2	16.6	2.7	3.9	1.4	19.4	5.3	24.6
1246371PIP	2014	1	12	30	Sugar Maple	Mh 	N	L 	57	9.1	12.9	21.7	4.4	6.2	1.7	26.2	7.9	34.0
1246371PIP	2014	1	12	30	Sugar Maple	Mh 	N	L 	58	7.2	12.2	12.6	2.8	3.6	1.1	15.5	4.7	20.2
1246371PIP	2014	1	12	44	American Beech	Be 	N	L 	60	2.5	6.4	1.2	0.1	0.3	0.2	1.3	0.5	1.8
1246371PIP	2014	1	12	46	White Ash	Aw 	N	L 	63	2.5	5.8	1.4	0.3	0.4	0.3	1.6	0.7	2.3
1321811PIP	2014	1	12	20	Balsam Fir	Bf 	N	L 	37	14.5	8.2	33.0	6.1	6.2	7.3	39.1	13.5	52.7
1321801PIP	2014	1	12	20	Balsam Fir	Bf 	N	L 	43	2.9	3.0	0.7	0.1	0.1	0.5	0.8	0.6	1.4
1321801PIP	2014	1	12	13	Black Spruce	Sb 	N	L 	44	3.2	3.5	0.9	0.2	0.3	0.9	1.1	1.2	2.3
1225511PIP	2014	1	12	12	White Spruce	Sw 	N	L 	79	8.4	8.3	8.7	1.6	2.4	3.6	10.2	6.0	16.2
1225511PIP	2014	1	12	3	Jack Pine	Pj 	N	L 	80	22.8	13.4	147.9	11.9	15.1	8.7	159.8	23.7	183.5
1225511PIP	2014	1	12	74	Trembling Aspen	Pt 	N	L 	85	5.4	8.1	3.9	1.0	0.6	0.4	4.9	1.0	5.9
HEA1994003PSP	2013	3	12	74	Trembling Aspen	Pt 	N	L 	67	2.6	4.78	0.6	0.2	0.1	0.1	0.8	0.2	1.0
HEA1994003PSP	2013	3	12	12	White Spruce	Sw 	N	L 	68	4.2	3.03	1.5	0.3	0.6	1.3	1.8	1.9	3.6
KAP1993001PSP	2013	3	12	12	White Spruce	Sw 	N	L 	50	3.1	3.5	0.7	0.2	0.3	0.8	0.8	1.1	2.0
HEA1994001PSP	2013	2	12	73	Balsam Poplar	Pb 	N	L 	306	3	4.84	0.8	0.3	0.2	0.2	1.1	0.3	1.4
NP1999003PSP	2013	1	12	20	Balsam Fir	Bf 	N	L 	89	5.4	4.36	3.1	0.6	0.5	1.4	3.7	1.9	5.6
TIM1993011PSP	2013	1	12	20	Balsam Fir	Bf 	N	L 	35	4	3.52	1.5	0.3	0.2	0.8	1.8	1.1	2.9
WWA1995024PSP	2013	2	12	12	White Spruce	Sw 	N	L 	104	2.7	2.84	0.5	0.1	0.2	0.7	0.6	0.9	1.5
CHA1995019PSP	2014	3	12	20	Balsam Fir	Bf 	N	L 	230	2.5	2.8	0.5	0.1	0.1	0.4	0.6	0.5	1.0
HEA1995002PSP	2014	1	12	20	Balsam Fir	Bf 	N	L 	70	4	4.2	1.5	0.3	0.2	0.8	1.8	1.1	2.9
